,location_ref,location_code,location_name,admin1_is_unspecified,admin2_is_unspecified,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,gender,age_range,min_age,max_age,disabled_marker,sector_code,population_group,population_status,population,reference_period_start,reference_period_end,sector_name
624,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,0-17,0.0,17.0,all,SHL,IDP,INN,245,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
625,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,0-17,0.0,17.0,all,SHL,IDP,TGT,245,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
626,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,0-17,0.0,17.0,all,SHL,all,INN,2477,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
627,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,0-17,0.0,17.0,all,SHL,all,TGT,340,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
628,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,0-17,0.0,17.0,all,WSH,all,INN,14721,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
629,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,0-17,0.0,17.0,all,WSH,all,TGT,6693,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
630,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,IDP,INN,256,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
631,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,IDP,TGT,256,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
632,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,all,INN,9355,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
633,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,all,TGT,9355,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
634,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,HEA,all,INN,15592,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
635,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,HEA,all,TGT,14812,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
636,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,IDP,INN,513,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
637,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,IDP,TGT,359,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
638,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,all,INN,15592,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
639,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,all,TGT,14812,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
640,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,NUT,all,INN,7037,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
641,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,NUT,all,TGT,5476,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
642,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,IDP,INN,513,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
643,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,IDP,TGT,359,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
644,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,all,INN,15592,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
645,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,all,TGT,3454,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
646,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,IDP,INN,51,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
647,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,IDP,TGT,33,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
648,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,all,INN,3624,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
649,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,all,TGT,1813,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
650,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,IDP,INN,256,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
651,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,IDP,TGT,31,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
652,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,all,INN,15592,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
653,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,all,TGT,1871,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
654,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,IDP,INN,106,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
655,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,IDP,TGT,4,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
656,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,all,INN,6061,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
657,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,all,TGT,236,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
658,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,IDP,INN,513,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
659,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,IDP,TGT,154,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
660,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,all,INN,2000,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
661,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,all,TGT,1570,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
662,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,IDP,INN,231,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
663,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,IDP,TGT,231,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
664,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,all,INN,2575,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
665,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,all,TGT,316,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
666,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,WSH,all,INN,15592,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
667,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,WSH,all,TGT,7089,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
668,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,EDU,all,INN,9682,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
669,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,EDU,all,TGT,1628,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
670,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,IDP,INN,248,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
671,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,IDP,TGT,248,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
672,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,all,INN,8847,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
673,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,all,TGT,8847,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
674,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,HEA,all,INN,14745,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
675,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,HEA,all,TGT,14008,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
676,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,IDP,INN,495,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
677,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,IDP,TGT,346,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
678,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,all,INN,14746,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
679,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,all,TGT,14008,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
680,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,NUT,all,INN,6655,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
681,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,NUT,all,TGT,5179,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
682,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,IDP,INN,495,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
683,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,IDP,TGT,346,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
684,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,all,INN,12633,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
685,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,all,TGT,4947,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
686,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,IDP,INN,396,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
687,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,IDP,TGT,257,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
688,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,all,INN,8711,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
689,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,all,TGT,4356,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
690,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,IDP,INN,25,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
691,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,IDP,TGT,1,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
692,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,all,INN,1475,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
693,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,all,TGT,44,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
694,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,IDP,INN,103,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
695,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,IDP,TGT,4,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
696,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,all,INN,6123,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
697,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,all,TGT,238,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
698,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,IDP,INN,495,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
699,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,IDP,TGT,149,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
700,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,all,INN,2000,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
701,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,all,TGT,1523,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
702,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,IDP,INN,224,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
703,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,IDP,TGT,224,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
704,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,all,INN,2524,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
705,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,all,TGT,332,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
706,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,WSH,all,INN,14745,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
707,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,WSH,all,TGT,6704,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
708,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,IDP,INN,233,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
709,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,IDP,TGT,233,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
710,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,all,INN,8575,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
711,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,all,TGT,8575,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
712,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,HEA,all,INN,14292,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
713,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,HEA,all,TGT,13578,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
714,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,IDP,INN,466,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
715,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,IDP,TGT,326,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
716,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,all,INN,14292,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
717,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,all,TGT,13578,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
718,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,IDP,INN,466,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
719,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,IDP,TGT,326,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
720,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,all,INN,12245,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
721,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,all,TGT,3199,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
722,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,IDP,INN,47,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
723,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,IDP,TGT,31,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
724,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,all,INN,2876,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
725,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,all,TGT,1439,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
